,id,collection,file,date,year,month,day,time,duration,country,channel,title,video_resolution,video_resolution_original,language,recording_location,original_broadcast_date,original_broadcast_time,original_broadcast_timezone,local_broadcast_date,local_broadcast_time,local_broadcast_timezone
72,t__ef59c98a_b098_11e5_a51f_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1400_US_KTTV-FOX_Morning_News_at_6AM.txt,2016-01-01,2016,01,01,1400,0:59:53.55,US,KTTV_FOX,Morning News at 6AM,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,06:00,America/Los_Angeles
73,t__ced7a2b0_b0a0_11e5_9fcb_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1400_US_MSNBC_Live_with_Jose_Diaz-Balart.txt,2016-01-01,2016,01,01,1400,1:59:54.90,US,MSNBC,Live with Jose Diaz-Balart,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,06:00,America/Los_Angeles
74,t__3d2322a8_b0a1_11e5_83e1_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1500_US_CNN_Newsroom.txt,2016-01-01,2016,01,01,1500,0:59:54.82,US,CNN,Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,07:00,America/Los_Angeles
75,t__204346fe_b0a1_11e5_8a5a_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1500_US_FOX-News_Americas_Newsroom.txt,2016-01-01,2016,01,01,1500,0:59:53.79,US,FOX_News,Americas Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,07:00,America/Los_Angeles
76,t__c7483a5a_b0a0_11e5_8cff_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1500_US_HLN_HLN_Morning_Express.txt,2016-01-01,2016,01,01,1500,0:59:55.26,US,HLN,HLN Morning Express,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,07:00,America/Los_Angeles
77,t__0fa680fe_b0a1_11e5_8787_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1500_US_KABC_Good_Morning_America.txt,2016-01-01,2016,01,01,1500,0:59:52.60,US,KABC,Good Morning America,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,07:00,America/Los_Angeles
78,t__1bd7aad8_b0a1_11e5_bb01_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1500_US_KCBS_This_Morning.txt,2016-01-01,2016,01,01,1500,0:59:53.96,US,KCBS,This Morning,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,07:00,America/Los_Angeles
79,t__ce627440_b0a0_11e5_8c12_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1500_US_KCET_Democracy_Now.txt,2016-01-01,2016,01,01,1500,0:59:55.04,US,KCET,Democracy Now,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,07:00,America/Los_Angeles
80,t__07b62cb4_b0a1_11e5_b390_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1500_US_KNBC_Today_Show.txt,2016-01-01,2016,01,01,1500,0:59:54.82,US,KNBC,Today Show,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,07:00,America/Los_Angeles
81,t__8361488c_b0a9_11e5_b3b5_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1600_US_CNN_This_Hour_With_Berman_and_Michaela.txt,2016-01-01,2016,01,01,1600,0:59:55.25,US,CNN,This Hour With Berman and Michaela,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,08:00,America/Los_Angeles
82,t__836147d8_b0a9_11e5_912e_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1600_US_FOX-News_Happening_Now.txt,2016-01-01,2016,01,01,1600,0:59:54.97,US,FOX_News,Happening Now,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,08:00,America/Los_Angeles
83,t__323244d4_b0a9_11e5_b60f_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1600_US_HLN_HLN_Morning_Express.txt,2016-01-01,2016,01,01,1600,0:59:54.99,US,HLN,HLN Morning Express,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,08:00,America/Los_Angeles
84,t__5355e4c2_b0a9_11e5_a087_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1600_US_KABC_Good_Morning_America.txt,2016-01-01,2016,01,01,1600,0:59:54.04,US,KABC,Good Morning America,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,08:00,America/Los_Angeles
85,t__6fdc79e4_b0a9_11e5_9a0d_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1600_US_KCBS_This_Morning.txt,2016-01-01,2016,01,01,1600,0:59:55.21,US,KCBS,This Morning,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,08:00,America/Los_Angeles
86,t__b593aa86_b0b1_11e5_ac72_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1700_US_CNN_Legal_View_With_Ashleigh_Banfield.txt,2016-01-01,2016,01,01,1700,0:59:54.91,US,CNN,Legal View With Ashleigh Banfield,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,09:00,America/Los_Angeles
87,t__8c209812_b0b1_11e5_9057_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1700_US_HLN_The_Daily_Share.txt,2016-01-01,2016,01,01,1700,0:59:53.90,US,HLN,The Daily Share,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,09:00,America/Los_Angeles
88,t__2c1fbdfe_b0ba_11e5_8ebd_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1800_US_CNN_Wolf.txt,2016-01-01,2016,01,01,1800,0:59:53.44,US,CNN,Wolf,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,10:00,America/Los_Angeles
89,t__37475700_b0ba_11e5_8f3f_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1800_US_FOX-News_Happening_Now.txt,2016-01-01,2016,01,01,1800,0:59:55.11,US,FOX_News,Happening Now,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,10:00,America/Los_Angeles
90,t__f2c8fbec_b0b9_11e5_991a_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1800_US_HLN_The_Daily_Share.txt,2016-01-01,2016,01,01,1800,0:59:53.96,US,HLN,The Daily Share,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,10:00,America/Los_Angeles
91,t__50e7f6bc_b0c2_11e5_88a9_089e01ba034d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1800_US_MSNBC_Live_with_Thomas_Roberts.txt,2016-01-01,2016,01,01,1800,1:59:55.17,US,MSNBC,Live with Thomas Roberts,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,10:00,America/Los_Angeles
92,t__6de5cb18_b0c2_11e5_b0a4_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_1900_US_CNN_Newsroom.txt,2016-01-01,2016,01,01,1900,0:59:53.70,US,CNN,Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,11:00,America/Los_Angeles
93,t__f0e87972_b0ca_11e5_a650_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_2000_US_CNN_Newsroom.txt,2016-01-01,2016,01,01,2000,0:59:54.90,US,CNN,Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,12:00,America/Los_Angeles
94,t__0157a33c_b0cb_11e5_b5af_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_2000_US_FOX-News_Shephard_Smith_Reporting.txt,2016-01-01,2016,01,01,2000,0:59:53.50,US,FOX_News,Shephard Smith Reporting,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,12:00,America/Los_Angeles
95,t__32f8de3a_b0d3_11e5_90d0_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_2100_US_CNN_The_Lead_With_Jake_Tapper.txt,2016-01-01,2016,01,01,2100,0:59:53.72,US,CNN,The Lead With Jake Tapper,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,13:00,America/Los_Angeles
96,t__89a99baa_b0e4_11e5_9b95_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_2200_US_CNN_Situation_Room.txt,2016-01-01,2016,01,01,2200,1:59:53.74,US,CNN,Situation Room,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,14:00,America/Los_Angeles
97,t__9b0024a4_b0db_11e5_9bb4_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_2200_US_KNBC_Access_Hollywood_Live.txt,2016-01-01,2016,01,01,2200,0:59:53.66,US,KNBC,Access Hollywood Live,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,14:00,America/Los_Angeles
98,t__91b36258_b0db_11e5_b0de_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_2200_US_KTTV-FOX_The_Doctor_Oz_Show.txt,2016-01-01,2016,01,01,2200,0:59:53.76,US,KTTV_FOX,The Doctor Oz Show,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,14:00,America/Los_Angeles
99,t__702961aa_b0db_11e5_8314_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_2200_US_MSNBC_MTP_Daily.txt,2016-01-01,2016,01,01,2200,0:59:53.81,US,MSNBC,MTP Daily,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,14:00,America/Los_Angeles
100,t__91bb287a_b0e6_11e5_8d7b_bbef300e677e,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_2200_US_WEWS_Live_on_5.txt,2016-01-01,2016,01,01,2200,0:59:58.098,US,WEWS,Live on 5,480x360,,ENG,CWRU Cleveland cmm,N/A,N/A,N/A,2016-01-01,17:00,America/New_York
101,t__35e160a2_b0e4_11e5_b8ad_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_2300_US_FOX-News_Special_Report_with_Bret_Baier.txt,2016-01-01,2016,01,01,2300,0:59:54.99,US,FOX_News,Special Report with Bret Baier,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,15:00,America/Los_Angeles
102,t__cbd92f3c_b0e3_11e5_b82e_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_2300_US_MSNBC_Live.txt,2016-01-01,2016,01,01,2300,0:59:54.17,US,MSNBC,Live,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,15:00,America/Los_Angeles
103,t__d3493604_b0e3_11e5_b7f1_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_2300_US_MSNBC_MSNBC_Live.txt,2016-01-01,2016,01,01,2300,0:59:54.06,US,MSNBC,MSNBC Live,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,15:00,America/Los_Angeles
104,t__c86bab60_b0e6_11e5_9979_579066584c3f,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_2300_US_WEWS_NewsChannel_5_at_6pm.txt,2016-01-01,2016,01,01,2300,0:29:58.732,US,WEWS,NewsChannel 5 at 6pm,480x360,,ENG,CWRU Cleveland cmm,N/A,N/A,N/A,2016-01-01,18:00,America/New_York
105,t__f326ea56_b0ee_11e5_8db1_5749827613a1,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-01/2016-01-01_2359_US_WKYC_Channel_3_News_at_7.txt,2016-01-01,2016,01,01,2359,0:30:01.001,US,WKYC,Channel 3 News at 7,480x360,,ENG,CWRU Cleveland cmm,N/A,N/A,N/A,2016-01-01,18:59,America/New_York
106,t__f90ea686_b0e7_11e5_8f23_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0000_FR_KCET_France_24.txt,2016-01-02,2016,01,02,0000,0:29:54.95,FR,KCET,France 24,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,16:00,America/Los_Angeles
107,t__8608d09e_b0ec_11e5_81ad_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0000_US_CNN_Erin_Burnett_Out_Front.txt,2016-01-02,2016,01,02,0000,0:59:54.96,US,CNN,Erin Burnett Out Front,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,16:00,America/Los_Angeles
108,t__89ece948_b0ec_11e5_be9a_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0000_US_FOX-News_On_the_Record_with_Greta_Van_Susteren.txt,2016-01-02,2016,01,02,0000,0:59:55.06,US,FOX_News,On the Record with Greta Van Susteren,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,16:00,America/Los_Angeles
109,t__63f5f478_b0ec_11e5_b1e2_089e01ba034d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0000_US_KNBC_The_Ellen_DeGeneres_Show.txt,2016-01-02,2016,01,02,0000,0:59:53.16,US,KNBC,The Ellen DeGeneres Show,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,16:00,America/Los_Angeles
110,t__347027b4_b0ec_11e5_bb23_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0000_US_MSNBC_Hardball_with_Chris_Matthews.txt,2016-01-02,2016,01,02,0000,0:59:53.83,US,MSNBC,Hardball with Chris Matthews,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,16:00,America/Los_Angeles
111,t__5a10b318_b0f0_11e5_8fa0_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0100_UK_KCET_BBC_World_News_America.txt,2016-01-02,2016,01,02,0100,0:29:55.08,UK,KCET,BBC World News America,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,17:00,America/Los_Angeles
112,t__0c7d9cb0_b0f5_11e5_8006_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0100_US_CNN_Anderson_Cooper_360.txt,2016-01-02,2016,01,02,0100,0:59:54.84,US,CNN,Anderson Cooper 360,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,17:00,America/Los_Angeles
113,t__04ce04be_b0f5_11e5_971a_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0100_US_FOX-News_The_OReilly_Factor.txt,2016-01-02,2016,01,02,0100,0:59:53.47,US,FOX_News,The OReilly Factor,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,17:00,America/Los_Angeles
114,t__c4a03e7a_b0f4_11e5_bbc9_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0100_US_KABC_Eyewitness_News_5PM.txt,2016-01-02,2016,01,02,0100,0:59:53.58,US,KABC,Eyewitness News 5PM,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,17:00,America/Los_Angeles
115,t__d209d4c2_b0f4_11e5_a3ee_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0100_US_KCBS_CBS_2_News_at_5PM.txt,2016-01-02,2016,01,02,0100,0:59:53.65,US,KCBS,CBS 2 News at 5PM,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,17:00,America/Los_Angeles
116,t__bb259dae_b0f4_11e5_8159_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0100_US_KNBC_Channel_4_News.txt,2016-01-02,2016,01,02,0100,0:59:53.49,US,KNBC,Channel 4 News,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,17:00,America/Los_Angeles
117,t__b5081a82_b0f4_11e5_aa45_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0100_US_MSNBC_All_In_With_Chris_Hayes.txt,2016-01-02,2016,01,02,0100,0:59:53.85,US,MSNBC,All In With Chris Hayes,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,17:00,America/Los_Angeles
118,t__8e02e44e_b0f4_11e5_b687_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0130_US_KCET_Nightly_Business_Report.txt,2016-01-02,2016,01,02,0130,0:29:55.17,US,KCET,Nightly Business Report,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,17:30,America/Los_Angeles
119,t__bde6f232_b0f8_11e5_a962_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0200_UK_KCET_BBC_World_News.txt,2016-01-02,2016,01,02,0200,0:29:55.27,UK,KCET,BBC World News,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,18:00,America/Los_Angeles
120,t__2acd1544_b0fd_11e5_857f_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0200_US_FOX-News_The_Kelly_File.txt,2016-01-02,2016,01,02,0200,0:59:54.81,US,FOX_News,The Kelly File,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,18:00,America/Los_Angeles
121,t__cf8ace46_b0f8_11e5_8fb4_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0200_US_KABC_Eyewitness_News_6PM.txt,2016-01-02,2016,01,02,0200,0:29:53.73,US,KABC,Eyewitness News 6PM,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,18:00,America/Los_Angeles
122,t__aa86c406_b0f8_11e5_a36f_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0200_US_KCBS_CBS_2_News_at_6.txt,2016-01-02,2016,01,02,0200,0:28:53.74,US,KCBS,CBS 2 News at 6,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,18:00,America/Los_Angeles
123,t__d1b4d6c6_b0f8_11e5_9fc8_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0200_US_KNBC_Channel_4_News.txt,2016-01-02,2016,01,02,0200,0:29:53.50,US,KNBC,Channel 4 News,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,18:00,America/Los_Angeles
124,t__fc67fc46_b0fc_11e5_bdca_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0200_US_KOCE_The_PBS_Newshour.txt,2016-01-02,2016,01,02,0200,0:59:55.16,US,KOCE,The PBS Newshour,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,18:00,America/Los_Angeles
125,t__10a0bed2_b0fd_11e5_9d34_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0229_US_KCBS_CBS_Evening_News.txt,2016-01-02,2016,01,02,0229,0:30:55.21,US,KCBS,CBS Evening News,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,18:29,America/Los_Angeles
126,t__f2e47eec_b0fc_11e5_803c_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0230_QA_AlJazeera_America_Tonight.txt,2016-01-02,2016,01,02,0230,0:29:53.77,QA,AlJazeera,America Tonight,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-01,18:30,America/Los_Angeles
127,t__0f7ec1de_b0fd_11e5_a176_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0230_US_KABC_World_News_Tonight_With_David_Muir.txt,2016-01-02,2016,01,02,0230,0:29:53.40,US,KABC,World News Tonight With David Muir,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,18:30,America/Los_Angeles
128,t__f1134990_b0fc_11e5_a94b_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0230_US_KCET_Newsline.txt,2016-01-02,2016,01,02,0230,0:29:55.33,US,KCET,Newsline,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,18:30,America/Los_Angeles
129,t__04200dfc_b0fd_11e5_819e_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0230_US_KNBC_NBC_Nightly_News.txt,2016-01-02,2016,01,02,0230,0:29:54.13,US,KNBC,NBC Nightly News,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,18:30,America/Los_Angeles
130,t__20a6ffea_b101_11e5_923a_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0300_QA_AlJazeera_America_Tonight.txt,2016-01-02,2016,01,02,0300,0:29:55.02,QA,AlJazeera,America Tonight,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-01,19:00,America/Los_Angeles
131,t__7d326f7a_b105_11e5_b0d5_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0300_US_FOX-News_Hannity.txt,2016-01-02,2016,01,02,0300,0:59:54.73,US,FOX_News,Hannity,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,19:00,America/Los_Angeles
132,t__33ee5c56_b101_11e5_a4a8_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0300_US_KCBS_The_Insider.txt,2016-01-02,2016,01,02,0300,0:29:54.57,US,KCBS,The Insider,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,19:00,America/Los_Angeles
133,t__33661fe4_b101_11e5_922e_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0300_US_KNBC_EXTRA.txt,2016-01-02,2016,01,02,0300,0:29:55.01,US,KNBC,EXTRA,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,19:00,America/Los_Angeles
134,t__4ef5425e_b047_11e5_8794_4fac6d3bbf3f,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0300_US_WUAB_The_Simpsons.txt,2016-01-02,2016,01,02,0300,0:59:58.064,US,WUAB,The Simpsons,480x360,,ENG,CWRU Cleveland cmm,N/A,N/A,N/A,2016-01-01,22:00,America/New_York
135,t__667f7534_b105_11e5_98b6_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0330_US_KCAL_Entertainment_Tonight.txt,2016-01-02,2016,01,02,0330,0:29:54.90,US,KCAL,Entertainment Tonight,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,19:30,America/Los_Angeles
136,t__65096eee_b105_11e5_a33f_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0330_US_KNBC_Access_Hollywood.txt,2016-01-02,2016,01,02,0330,0:29:53.58,US,KNBC,Access Hollywood,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,19:30,America/Los_Angeles
137,t__7f614f9c_b109_11e5_9da8_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0400_QA_AlJazeera_News.txt,2016-01-02,2016,01,02,0400,0:29:53.84,QA,AlJazeera,News,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-01,20:00,America/Los_Angeles
138,t__af48c132_b10d_11e5_a0af_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0430_QA_AlJazeera_Inside_Story.txt,2016-01-02,2016,01,02,0430,0:29:53.81,QA,AlJazeera,Inside Story,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-01,20:30,America/Los_Angeles
139,t__3e42e64e_b116_11e5_9920_089e01ba034d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0500_US_KNBC_Dateline_NBC.txt,2016-01-02,2016,01,02,0500,0:59:53.54,US,KNBC,Dateline NBC,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,21:00,America/Los_Angeles
140,t__b0bfd36e_b11e_11e5_b326_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0600_US_HBO_Real_Time_with_Bill_Maher.txt,2016-01-02,2016,01,02,0600,0:59:53.66,US,HBO,Real Time with Bill Maher,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,22:00,America/Los_Angeles
141,t__b8b96bca_b11e_11e5_bb1c_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0600_US_KABC_20-20.txt,2016-01-02,2016,01,02,0600,0:59:53.40,US,KABC,20-20,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,22:00,America/Los_Angeles
142,t__abedb9a0_b11e_11e5_8ae8_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0600_US_KNBC_Dateline_NBC.txt,2016-01-02,2016,01,02,0600,0:59:53.49,US,KNBC,Dateline NBC,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,22:00,America/Los_Angeles
143,t__bb48d11e_b11e_11e5_9dc7_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-02/2016-01-02_0600_US_KTLA_KTLA_News_at_10PM.txt,2016-01-02,2016,01,02,0600,0:59:53.74,US,KTLA,KTLA News at 10PM,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-01,22:00,America/Los_Angeles
